,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
27,8.499630450849963,3.3228429058484132,2.0202020202020203,4.025908051816105,3.0564727796122266,19.19191919191919,10.1010101010101,40.645161290322584,10.596054525442383,4.040404040404041,18.181818181818183,8.080808080808081,48.484848484848484,100.0,15.151515151515152,69.6969696969697,4.040404040404041,21.01010101010101,2.8141368692549786,10.1010101010101,2.5425799047846294,4.344343320721274,7.501481669630007,4.057447364533979
29,10.310421286031042,1.935483870967742,3.225806451612903,4.516129032258065,1.935483870967742,4.516129032258065,2.5806451612903225,10.96774193548387,11.612903225806452,13.548387096774194,40.0,40.645161290322584,86.45161290322581,100.0,89.6774193548387,21.93548387096774,6.451612903225806,11.262626262626263,2.038381565940621,22.52348041821726,1.3975525786549419,2.9297474179363956,7.741935483870968,4.553976207519514
31,12.121212121212121,6.818181818181818,0.25252525252525254,3.0303030303030303,6.565656565656566,1.7676767676767677,1.5151515151515151,3.282828282828283,1.5151515151515151,30.050505050505052,55.303030303030305,69.44444444444444,38.63636363636363,26.262626262626263,47.97979797979798,100.0,30.303030303030305,1.5151515151515151,1.2626262626262625,34.945950735424425,0.25252525252525254,1.5151515151515151,0.5050505050505051,5.05050505050505
33,2.6315789473684212,4.071342564720048,11.27946127946128,3.079980129160457,7.219738367279351,2.7256168239774796,2.1957277694982613,3.851010101010101,6.38671483042344,90.78947368421052,100.0,13.157894736842104,9.210526315789474,29.687604522041607,7.894736842105263,2.6315789473684212,84.21052631578948,15.789473684210526,18.42105263157895,47.36842105263158,2.6315789473684212,5.303030303030303,1.4245435383646767,5.7359502887958165
34,23.53801169590643,1.3245033112582782,22.306397306397308,3.1296572280178836,7.873820168902136,3.683556880278192,2.8763040238450075,4.419191919191919,11.258278145695364,4.635761589403973,19.867549668874172,51.65562913907285,30.4635761589404,33.11258278145695,100.0,39.735099337748345,23.841059602649008,43.85964912280702,1.3245033112582782,38.35275210928084,3.6319807151466454,9.090909090909092,2.3440365716788483,6.421395527086584
35,44.44444444444444,6.217807211184695,33.333333333333336,3.1793343268753107,8.527901970524923,4.641496936578903,3.5568802781917537,4.987373737373737,11.330655375818766,44.44444444444444,55.55555555555556,44.44444444444444,100.0,22.22222222222222,63.888888888888886,33.333333333333336,22.22222222222222,71.9298245614035,5.191850765886457,29.337083165930096,4.63238248292487,12.878787878787879,3.26352960499302,7.106840765377351
36,23.861566484517304,11.11111111111111,18.30601092896175,3.2290114257327374,9.181983772147706,5.599436992879616,4.2374565325385,5.555555555555555,11.40303260594217,13.88888888888889,40.85383093016681,36.15664845173042,19.444444444444443,16.666666666666668,27.77777777777778,11.11111111111111,47.22222222222222,100.0,9.059198220514636,20.321414222579353,5.632784250703094,16.666666666666668,4.183022638307191,7.792286003668117
37,3.278688524590164,9.86449864498645,3.278688524590164,3.278688524590164,9.836065573770492,6.557377049180328,4.918032786885246,8.19672131147541,11.475409836065573,32.78688524590164,26.15210630477806,27.868852459016395,86.88524590163935,55.73770491803279,100.0,15.47921967769296,31.244698897370654,54.961832061068705,12.926545675142814,11.30574527922861,6.633186018481318,9.860050890585242,5.102515671621363,8.477731241958884
38,8.435792349726775,8.617886178861788,3.3736505397840864,14.685792349726775,9.023390643742504,6.247756926913835,3.053435114503817,1.5267175572519085,35.28315946348734,1.5267175572519085,11.450381679389313,12.213740458015268,81.6793893129771,100.0,90.07633587786259,19.84732824427481,15.267175572519085,9.923664122137405,16.793893129770993,2.2900763358778624,7.633587786259542,3.053435114503817,6.022008704935534,9.16317648024965
40,13.592896174863387,7.3712737127371275,3.4686125549780087,26.092896174863384,8.210715713714514,5.9381368046473435,51.526717557251914,1.343014956867126,59.09090909090909,4.545454545454546,27.272727272727273,12.356870229007633,68.03016198100912,75.52845528455285,100.0,16.173664122137403,9.090909090909092,9.05480047166884,14.404325227662197,2.258424874325079,5.251660150189288,2.2795258486936016,6.9415017382497055,9.848621718540418
41,18.75,6.124661246612466,3.5635745701719315,37.5,7.398040783686525,5.628516682380851,100.0,1.1593123564823435,36.130820399113084,25.93126385809313,58.392461197339244,12.5,54.38093464904115,51.056910569105696,79.26829268292683,12.5,9.667405764966741,8.185936821200274,12.0147573255534,2.2267734127722956,2.8697325141190344,1.5056165828833863,7.8609947715638775,10.534066956831184
42,25.853658536585368,4.878048780487805,3.658536585365854,2.4390243902439024,6.585365853658536,5.318896560114359,11.463414634146341,0.975609756097561,13.170731707317072,47.31707317073171,89.51219512195122,100.0,40.73170731707317,26.585365853658537,58.53658536585366,29.024390243902438,10.24390243902439,7.317073170731708,9.625189423444604,2.1951219512195124,0.4878048780487805,0.7317073170731707,8.78048780487805,11.21951219512195
44,7.977736549165121,9.090909090909092,4.081632653061225,8.348794063079778,7.050092764378479,5.009276437847866,3.339517625231911,12.801484230055658,43.41372912801484,53.80333951762523,58.070500927643785,89.23933209647495,100.0,56.40074211502783,53.6178107606679,43.22820037105751,12.987012987012987,16.3265306122449,7.2356215213358075,34.87940630797774,33.95176252319109,3.339517625231911,4.823747680890538,10.712753021958372
45,6.620447221950982,8.301767676767678,3.926575179662402,0.8888888888888888,0.8888888888888888,4.833454599475657,3.2829642734751276,11.432780182780183,2.6666666666666665,7.111111111111111,20.0,55.111111111111114,100.0,67.11111111111111,39.55555555555556,28.0,28.444444444444443,33.163265306122454,6.504779942279942,30.63522126022126,19.607460208963968,3.963744588744589,4.346803022761211,10.205993848794792
46,5.2631578947368425,7.512626262626263,3.7715177062635794,2.481481481481481,0.8941798941798942,4.657632761103448,3.226410921718344,10.064076135504706,26.31578947368421,63.1578947368421,100.0,45.55555555555556,15.789473684210526,57.89473684210526,44.73684210526316,10.526315789473685,68.42105263157895,50.0,5.773938363224078,26.391036212464783,5.2631578947368425,4.587971552257267,3.8698583646318836,9.699234675631214
47,40.0,6.7234848484848495,3.616460232864757,4.0740740740740735,0.8994708994708994,4.48181092273124,3.1698575699615605,8.695372088229231,19.57637997432606,20.0,66.66666666666667,36.0,24.0,20.0,52.0,100.0,12.0,43.364197530864196,5.043096784168213,22.14685116470831,4.540285899935023,5.212198515769945,3.3929137065025565,9.192475502467634
48,36.25925925925926,5.934343434343434,3.461402759465934,5.666666666666666,0.9047619047619048,4.305989084359031,3.113304218204777,7.326668040953755,12.836970474967908,16.666666666666668,33.333333333333336,16.666666666666668,16.666666666666668,48.41463414634146,100.0,92.6829268292683,27.951219512195124,36.72839506172839,4.312255205112348,17.90266611695183,3.8174139051332032,5.836425479282623,2.9159690483732295,8.685716329304055
49,32.51851851851852,5.145202020202021,3.306345286067111,7.259259259259258,0.91005291005291,4.130167245986822,3.056750866447994,5.957963993678279,6.097560975609756,64.63414634146342,93.90243902439025,100.0,71.95121951219512,76.82926829268293,54.8780487804878,85.36585365853658,43.90243902439025,30.09259259259259,3.581413626056483,13.658481069195354,3.094541910331384,6.4606524427953005,2.4390243902439024,8.178957156140477
50,28.77777777777778,4.356060606060606,3.1512878126682886,8.851851851851851,0.9153439153439153,3.954345407614613,3.00019751469121,4.589259946402803,6.842818428184282,49.416591388136105,57.142857142857146,100.0,57.71474019088017,88.41463414634146,69.91869918699187,81.75624811803674,41.30532971996387,23.456790123456788,2.850572047000618,9.41429602143888,2.3716699155295644,7.084879406307978,1.9346582354712436,7.672197982976897
52,25.037037037037038,3.566919191919192,2.9962303392694656,10.444444444444443,0.9206349206349206,3.778523569242404,2.9436441629344268,3.2205558991273264,7.588075880758808,34.19903643480879,48.01587301587301,67.12962962962963,43.47826086956522,100.0,84.95934959349593,78.14664257753688,38.70822041553749,16.820987654320987,2.119730467944753,5.170110973682402,1.6487979207277448,7.709106369820656,1.4302920806985848,7.165438809813318
53,21.296296296296298,2.7777777777777777,2.841172865870643,12.037037037037036,0.9259259259259259,3.6027017308701956,2.8870908111776434,1.8518518518518519,8.333333333333334,18.98148148148148,38.888888888888886,34.25925925925926,54.629629629629626,41.2037037037037,100.0,74.53703703703704,36.111111111111114,10.185185185185185,1.3888888888888888,0.9259259259259259,0.9259259259259259,8.333333333333334,0.9259259259259259,6.6586796366497385
54,18.59617048045923,6.397306397306397,2.6861153924718204,6.824970131421744,1.2694145758661888,3.426879892497987,2.83053745942086,2.392466776755524,12.03998584571833,22.393966547192353,37.58960573476702,4.3478260869565215,10.869565217391305,100.0,30.434782608695652,74.76851851851852,68.05555555555556,38.963560334528076,7.549283154121863,3.6887694145758663,3.6887694145758663,8.218329794762916,1.6726403823178018,6.151920463486159
55,15.89604466462216,10.016835016835017,2.531057919072998,1.6129032258064515,1.6129032258064515,3.251058054125778,2.7739841076640763,2.933081701659196,15.746638358103326,25.806451612903224,36.29032258064516,26.612903225806452,72.58064516129032,91.93548387096774,91.93548387096774,75.0,100.0,67.74193548387096,13.709677419354838,6.451612903225806,6.451612903225806,8.1033262561925,2.4193548387096775,5.645161290322581
56,13.195918848785091,13.636363636363637,2.3760004456741752,2.1650914320936923,2.35101148168398,3.075236215753569,2.717430755907293,3.4736966265628686,19.453290870488324,31.456749537702898,13.636363636363637,45.45454545454545,56.83780099954566,40.90909090909091,100.0,59.09090909090909,59.09090909090909,68.18181818181819,25.571709828865664,7.587460245343025,13.221263062244436,7.988322717622081,3.867980884109916,31.818181818181817
57,10.495793032948022,10.789070480081715,2.2209429722753526,2.7172796383809326,3.089119737561509,2.89941437738136,2.6608774041505097,4.01431155146654,23.15994338287332,37.107047462502564,11.043533930857874,29.06530089628681,41.09495683780099,100.0,66.90140845070422,79.54545454545455,33.06658130601792,35.499359795134446,37.43374223837649,8.723307587460244,19.990913221263064,7.873319179051664,5.316606929510155,20.838668373879642
58,7.795667217110953,7.941777323799796,2.06588549887653,3.2694678446681733,3.8272279934390374,2.7235925390091515,2.604324052393726,4.554926476370213,26.866595895258314,42.75734538730224,8.450704225352112,12.67605633802817,25.35211267605634,23.943661971830984,33.80281690140845,100.0,7.042253521126761,2.816901408450704,49.29577464788732,9.859154929577464,26.760563380281692,7.7583156404812454,6.765232974910393,9.859154929577464
59,5.095541401273885,5.0944841675178765,1.910828025477707,3.821656050955414,4.565336249316566,2.5477707006369426,2.5477707006369426,5.095541401273885,30.573248407643312,48.40764331210191,24.840764331210192,59.87261146496815,100.0,63.05732484076433,54.77707006369427,79.61783439490446,45.22292993630573,33.75796178343949,19.10828025477707,12.738853503184714,21.656050955414013,7.643312101910828,8.213859020310633,17.8343949044586
60,6.741573033707865,2.247191011235955,2.968800604555759,7.632516463348807,5.303444505194094,5.617977528089888,2.828457303249487,6.741573033707865,29.213483146067414,43.82022471910113,38.20224719101124,15.730337078651685,48.31460674157304,60.674157303370784,100.0,48.31460674157304,16.853932584269664,2.247191011235955,6.741573033707865,38.20224719101124,7.865168539325842,7.920400158336032,9.662485065710872,6.741573033707865
61,6.760617025328509,1.9547483453901802,4.026773183633812,11.443376875742201,6.041552761071623,6.028423374890975,3.1091439058620316,6.760617025328509,5.555555555555555,11.11111111111111,50.0,11.11111111111111,59.25925925925926,100.0,75.92592592592592,27.77777777777778,7.407407407407407,5.555555555555555,7.407407407407407,69.10112359550561,38.678346981527326,8.197488214761236,11.11111111111111,6.092555538453645
62,6.779661016949152,1.6623056795444051,5.084745762711864,15.254237288135593,6.779661016949152,6.438869221692063,3.389830508474576,6.779661016949152,10.169491525423728,25.423728813559322,5.084745762711864,3.389830508474576,34.42415017757483,28.8135593220339,30.508474576271187,37.28813559322034,22.033898305084747,22.033898305084747,20.338983050847457,100.0,69.49152542372882,8.474576271186441,7.9528158295281575,5.443538043199425
63,2.73972602739726,1.36986301369863,7.805530776092775,0.684931506849315,17.80821917808219,6.8493150684931505,3.4246575342465753,10.273972602739725,9.470710674992567,6.164383561643835,34.93150684931507,15.068493150684931,9.58904109589041,13.698630136986301,100.0,90.41095890410959,49.31506849315068,13.013698630136986,21.91780821917808,8.219178082191782,36.986301369863014,30.136986301369863,4.794520547945205,4.794520547945205
64,36.8421052631579,3.508771929824561,10.526315789473685,0.710112812248187,3.508771929824561,22.909951651893635,17.54385964912281,3.508771929824561,8.771929824561404,8.771929824561404,10.526315789473685,24.44601128122482,28.07017543859649,100.0,54.3859649122807,40.35087719298246,14.035087719298245,38.59649122807018,29.82456140350877,24.56140350877193,3.508771929824561,48.5243755036261,5.2631578947368425,3.508771929824561
65,24.264705882352942,11.029411764705882,11.029411764705882,0.7352941176470589,3.367289190718732,38.970588235294116,74.26470588235294,4.980192416525184,8.088235294117647,9.558823529411764,25.0,33.8235294117647,91.17647058823529,70.58823529411765,61.029411764705884,97.05882352941177,55.88235294117647,83.08823529411765,100.0,41.1764705882353,16.91176470588235,66.91176470588235,47.794117647058826,8.823529411764707
66,16.480179028132994,27.419354838709676,16.129032258064516,4.838709677419355,3.225806451612903,33.28194180898166,56.092673555908846,6.451612903225806,25.806451612903224,85.48387096774194,19.35483870967742,64.51612903225806,100.0,17.741935483870968,77.41935483870968,20.967741935483872,27.419354838709676,27.419354838709676,27.419354838709676,79.03225806451613,61.29032258064516,45.16129032258065,20.967741935483872,3.225806451612903
67,8.695652173913043,22.033323646226872,8.695652173913043,4.427007652814105,3.7271142109851785,27.593295382669197,37.920641229464756,8.695652173913043,8.695652173913043,81.31357163615228,46.236559139784944,91.30434782608695,26.08695652173913,73.91304347826087,100.0,8.695652173913043,33.069359682262906,8.695652173913043,20.98227259517582,8.695652173913043,49.94429913784752,32.05947883367239,15.179695824857117,4.327714811585779
68,16.847826086956523,16.647292453744065,6.712690951821386,4.015305628208854,4.228421970357454,21.904648956356734,19.748608903020667,9.978456717587152,22.928907168037604,77.14327230456263,73.11827956989247,84.84136310223266,45.926361143752445,66.66666666666667,78.26576576576576,100.0,38.71936452581613,15.721699960830396,14.545190351641965,23.942420681551113,38.59827569504989,18.957667344764122,9.39164971423036,5.429623171558656
69,25.0,11.26126126126126,4.72972972972973,3.6036036036036037,4.72972972972973,16.216002530044275,1.5765765765765767,11.26126126126126,37.16216216216216,72.97297297297297,100.0,78.37837837837837,65.76576576576576,56.306306306306304,56.531531531531535,50.0,44.369369369369366,22.74774774774775,8.108108108108109,39.189189189189186,27.25225225225225,5.8558558558558556,3.6036036036036037,6.531531531531532
70,28.94736842105263,18.42105263157895,10.526315789473685,2.6082534147050276,3.171316477768091,10.527356103731815,2.543588364483887,8.45321127579192,15.789473684210526,28.94736842105263,39.473684210526315,34.21052631578947,81.57894736842105,100.0,52.63157894736842,44.73684210526316,52.63157894736842,39.473684210526315,7.894736842105263,5.2631578947368425,13.157894736842104,13.157894736842104,3.6461834969297655,7.894736842105263
71,2.4193548387096775,7.258064516129032,4.032258064516129,1.6129032258064515,1.6129032258064515,4.838709677419355,3.5106001523911967,5.645161290322581,16.93548387096774,31.451612903225808,29.838709677419356,30.64516129032258,54.83870967741935,59.67741935483871,100.0,38.70967741935484,10.483870967741936,5.645161290322581,4.693637077769049,7.258064516129032,6.451612903225806,4.032258064516129,3.688763390255928,8.761100281568117
72,11.394862604540025,6.406810035842294,2.985074626865672,2.1279003961516696,2.985074626865672,1.492537313432836,4.477611940298507,5.970149253731344,1.492537313432836,10.447761194029852,1.492537313432836,2.985074626865672,2.2388059701492535,3.7313432835820897,66.35802469135803,51.492537313432834,100.0,4.477611940298507,1.492537313432836,1.492537313432836,22.052966945440062,6.7164179104477615,3.7313432835820897,9.627463721030972
73,20.37037037037037,5.555555555555555,5.555555555555555,2.6428975664968872,4.124116260801257,2.4691358024691357,3.0864197530864197,1.2345679012345678,16.666666666666668,3.7037037037037037,43.20987654320987,19.753086419753085,28.395061728395063,27.77777777777778,32.71604938271605,30.864197530864196,35.18518518518518,64.19753086419753,85.18518518518519,64.19753086419753,37.65432098765432,100.0,24.074074074074073,10.493827160493828
74,24.210526315789473,26.31578947368421,16.842105263157894,3.1578947368421053,5.2631578947368425,2.9743008314436885,4.559712773998488,2.1052631578947367,8.421052631578947,33.68421052631579,28.42105263157895,72.63157894736842,92.63157894736842,28.42105263157895,43.1578947368421,100.0,10.526315789473685,33.289241622574956,49.140211640211646,33.88447971781305,21.20811287477954,68.45238095238095,2.1052631578947367,4.2105263157894735
75,21.854636591478695,19.312567132116,19.79949874686717,9.860365198711063,3.780880773361977,3.479465860418241,6.033005794910556,8.750447547440029,22.75689223057644,8.333333333333334,13.095238095238095,11.904761904761905,55.95238095238095,100.0,70.23809523809524,4.761904761904762,2.380952380952381,2.380952380952381,13.095238095238095,3.5714285714285716,4.761904761904762,36.904761904761905,3.5714285714285716,3.2151808091657714
76,19.49874686716792,12.309344790547796,22.75689223057644,16.56283566058002,2.298603651987111,3.9846308893927938,7.506298815822625,15.395631936985321,37.092731829573935,23.076923076923077,43.078231292517,69.23076923076923,15.384615384615385,34.61538461538461,38.46153846153846,100.0,80.76923076923077,15.384615384615385,7.6923076923076925,3.980654761904762,4.625850340136054,20.085034013605444,4.875283446712018,2.2198353025420694
77,17.142857142857142,5.3061224489795915,25.714285714285715,23.26530612244898,0.8163265306122449,4.489795918367347,8.979591836734693,22.040816326530614,51.42857142857143,48.16326530612245,73.06122448979592,76.73469387755102,57.142857142857146,82.44897959183673,70.61224489795919,61.63265306122449,100.0,69.38775510204081,25.714285714285715,4.3898809523809526,4.489795918367347,3.2653061224489797,6.179138321995465,1.2244897959183674
78,43.27485380116959,4.745393302952248,16.50297619047619,14.236819727891156,1.9706632653061225,4.489795918367347,11.215152727757769,2.9239766081871346,1.1695906432748537,10.526315789473685,57.30994152046784,80.11695906432749,100.0,45.6140350877193,79.53216374269006,74.85380116959064,20.46783625730994,53.448045885020676,21.064425770308123,4.799107142857142,8.771929824561404,3.508771929824561,7.482993197278912,2.249433106575964
79,23.598211214310286,4.184664156924906,7.291666666666667,5.208333333333333,3.125,4.489795918367347,13.450713618780846,2.0833333333333335,96.875,93.75,100.0,55.208333333333336,68.75,41.666666666666664,29.166666666666668,23.958333333333332,7.291666666666667,37.50833666800054,16.41456582633053,5.208333333333333,8.333333333333334,5.208333333333333,8.786848072562359,3.2743764172335603
80,3.9215686274509802,3.6239350108975628,6.882440476190476,4.626436781609195,2.8273809523809526,4.489795918367347,15.686274509803921,13.72549019607843,19.607843137254903,47.05882352941177,33.333333333333336,100.0,43.13725490196079,47.05882352941177,37.254901960784316,68.62745098039215,3.9215686274509802,21.568627450980394,11.764705882352942,37.254901960784316,41.1764705882353,6.646825396825396,10.090702947845806,4.299319727891157
81,5.2033758487213655,3.06320586487022,6.473214285714286,4.044540229885057,2.529761904761905,4.489795918367347,13.722937091503267,12.41830065359477,31.659905341446926,25.0,50.0,25.0,34.26704014939309,100.0,24.976657329598506,41.456582633053216,25.0,37.5,37.5,25.0,39.635854341736696,8.08531746031746,11.39455782312925,5.324263038548754
82,6.48518306999175,2.502476718842877,6.063988095238095,3.4626436781609193,2.232142857142857,4.489795918367347,11.759599673202613,11.11111111111111,43.71196754563895,7.936507936507937,100.0,15.873015873015873,25.396825396825395,22.22222222222222,12.698412698412698,14.285714285714286,7.936507936507937,28.571428571428573,49.20634920634921,33.333333333333336,38.095238095238095,9.523809523809524,12.698412698412698,6.349206349206349
83,7.766990291262136,1.941747572815534,5.654761904761905,2.8807471264367814,1.9345238095238098,4.489795918367347,9.796262254901961,14.17624521072797,55.76402974983097,30.097087378640776,32.03883495145631,89.32038834951456,29.12621359223301,41.57088122605364,45.63106796116505,100.0,17.475728155339805,42.13169642857143,60.27715773809524,1.941747572815534,20.77175697865353,13.592233009708737,8.648056923918993,9.579613095238095
