pid,timestamp,score_mean,photo_count
1295,10:00:00,4.349159475,4
1306,10:00:00,5.26641455,4
1345,10:00:00,4.6932244,2
1346,10:00:00,5.577312,2
1347,10:00:00,5.40402338,5
1359,10:00:00,4.653165325,4
1365,10:00:00,4.83645175,4
1397,10:00:00,5.0787146,2
1398,10:00:00,5.43692135,2
1404,10:00:00,4.6555535,2
1409,10:00:00,4.591558517,6
1412,10:00:00,5.2158545,2
1413,10:00:00,4.59568076,5
1418,10:00:00,4.290264533,3
1421,10:00:00,4.84765774,5
1422,10:00:00,4.8901461,3
1423,10:00:00,5.0511655,2
1426,10:00:00,4.75311975,4
1433,10:00:00,4.86475262,5
1435,10:00:00,4.7704802,2
1436,10:00:00,4.891978658,12
1437,10:00:00,4.823369075,4
1445,10:00:00,4.26635835,2
1449,10:00:00,4.3466506,2
1501,10:00:00,4.349400775,4
1506,10:00:00,4.8645302,3
0,11:00:00,4.262144767,3
4,11:00:00,4.468154715,41
5,11:00:00,4.99948038,5
7,11:00:00,4.581809925,4
9,11:00:00,4.616465435,17
10,11:00:00,4.1431128,2
11,11:00:00,4.598516,2
12,11:00:00,4.798220774,166
13,11:00:00,4.86488326,15
15,11:00:00,4.6916685,2
18,11:00:00,4.731058274,65
19,11:00:00,5.025415,2
20,11:00:00,4.811388139,18
22,11:00:00,4.799870133,3
25,11:00:00,4.743800256,9
26,11:00:00,4.752927574,31
27,11:00:00,4.806065618,65
28,11:00:00,4.70430121,51
32,11:00:00,4.717405066,156
34,11:00:00,4.83158089,42
35,11:00:00,4.747399176,37
36,11:00:00,4.81774165,6
38,11:00:00,4.669875907,14
40,11:00:00,4.576951632,22
42,11:00:00,4.711629288,8
43,11:00:00,4.701156902,42
44,11:00:00,4.7933397,2
45,11:00:00,4.631574157,21
47,11:00:00,4.866083035,20
48,11:00:00,4.636402933,3
49,11:00:00,4.545488783,6
51,11:00:00,4.4848296,5
52,11:00:00,5.0345318,3
55,11:00:00,4.9820275,2
57,11:00:00,4.734985827,44
59,11:00:00,4.84052482,15
60,11:00:00,4.952357292,24
61,11:00:00,4.632068767,3
66,11:00:00,4.89370502,5
67,11:00:00,4.57700635,4
70,11:00:00,4.90898764,5
72,11:00:00,4.651353418,17
73,11:00:00,4.687776,5
75,11:00:00,5.313394433,3
78,11:00:00,5.106861,2
80,11:00:00,4.768647767,3
81,11:00:00,4.97161666,5
82,11:00:00,4.6560152,12
83,11:00:00,4.6247689,3
84,11:00:00,4.526182567,3
86,11:00:00,4.829925667,3
90,11:00:00,4.968170019,16
91,11:00:00,4.62527966,5
92,11:00:00,4.924960375,24
93,11:00:00,4.777838475,8
94,11:00:00,4.648162,2
95,11:00:00,4.7970071,2
97,11:00:00,4.648203,2
99,11:00:00,4.80666842,10
104,11:00:00,5.078187445,38
106,11:00:00,5.336970719,32
107,11:00:00,5.075409926,31
109,11:00:00,4.8466379,4
110,11:00:00,4.7419227,3
115,11:00:00,4.565512333,3
116,11:00:00,4.70914105,2
123,11:00:00,4.97947869,21
124,11:00:00,5.322609083,23
125,11:00:00,4.275681117,6
126,11:00:00,4.758740517,6
127,11:00:00,4.732581275,4
130,11:00:00,4.838298481,16
131,11:00:00,4.59573056,5
132,11:00:00,4.9299215,5
133,11:00:00,5.128242885,20
135,11:00:00,5.187012315,13
136,11:00:00,4.905934162,50
138,11:00:00,4.51606125,2
141,11:00:00,4.808892044,9
142,11:00:00,4.494201,3
146,11:00:00,5.39441975,2
147,11:00:00,4.991410386,21
148,11:00:00,4.595676587,87
151,11:00:00,4.781791219,266
152,11:00:00,4.4338437,2
155,11:00:00,4.795834431,78
156,11:00:00,4.781164957,7
159,11:00:00,4.71083782,5
168,11:00:00,4.6463153,6
170,11:00:00,4.878263,2
172,11:00:00,4.7140714,14
173,11:00:00,4.32463635,2
175,11:00:00,4.81426325,2
186,11:00:00,4.848828686,29
191,11:00:00,4.631074154,13
192,11:00:00,4.570689667,6
194,11:00:00,4.897244175,4
200,11:00:00,4.670371867,3
202,11:00:00,4.568879285,13
207,11:00:00,4.327594529,7
210,11:00:00,5.31227435,2
212,11:00:00,4.9892667,3
214,11:00:00,4.86616836,5
215,11:00:00,4.76551865,2
216,11:00:00,4.84052756,5
217,11:00:00,5.1890385,2
222,11:00:00,5.2257629,12
225,11:00:00,4.6079705,2
228,11:00:00,4.910538843,7
232,11:00:00,4.614969886,7
233,11:00:00,4.9778753,7
234,11:00:00,4.97934423,10
244,11:00:00,4.4490405,2
245,11:00:00,4.551529,2
248,11:00:00,4.70217825,38
254,11:00:00,4.669640433,3
257,11:00:00,4.99473725,6
262,11:00:00,4.631365867,3
264,11:00:00,4.88092735,8
267,11:00:00,4.617656945,62
268,11:00:00,4.9649712,8
275,11:00:00,4.99479845,2
277,11:00:00,5.0133745,2
281,11:00:00,4.74972346,10
284,11:00:00,4.618820857,14
285,11:00:00,5.124435425,4
286,11:00:00,4.794855625,4
288,11:00:00,4.9375634,2
294,11:00:00,4.30278265,4
295,11:00:00,4.963364421,19
296,11:00:00,4.80775595,2
297,11:00:00,4.692704511,9
298,11:00:00,4.653605657,21
301,11:00:00,4.712688133,3
303,11:00:00,4.8220101,3
309,11:00:00,5.152233333,3
310,11:00:00,4.667774287,15
311,11:00:00,5.044174,3
313,11:00:00,4.7726366,3
314,11:00:00,4.78653615,2
315,11:00:00,4.466005524,21
316,11:00:00,4.8114757,2
317,11:00:00,4.720977116,38
319,11:00:00,5.118227655,11
320,11:00:00,4.8073025,2
322,11:00:00,4.854817179,28
323,11:00:00,4.86258852,10
329,11:00:00,4.72606422,10
331,11:00:00,4.59639895,6
333,11:00:00,4.5809065,2
336,11:00:00,4.8192282,2
340,11:00:00,4.746225933,3
341,11:00:00,4.6037899,4
344,11:00:00,4.796121038,8
346,11:00:00,4.676936175,4
353,11:00:00,4.893381671,7
354,11:00:00,4.982336929,21
357,11:00:00,4.778319978,18
358,11:00:00,4.89164165,2
359,11:00:00,5.0345966,4
363,11:00:00,4.848389322,9
364,11:00:00,4.69569261,20
367,11:00:00,4.74331391,30
368,11:00:00,4.764858023,30
369,11:00:00,5.0539574,5
372,11:00:00,4.79077178,5
375,11:00:00,4.936280957,28
377,11:00:00,5.150664897,29
378,11:00:00,4.703942293,15
380,11:00:00,4.8474617,5
381,11:00:00,4.7360005,3
392,11:00:00,4.620958033,24
394,11:00:00,4.658433875,4
403,11:00:00,4.62806495,4
405,11:00:00,4.85924344,10
409,11:00:00,5.118651413,8
410,11:00:00,4.71969659,10
419,11:00:00,4.755920178,9
420,11:00:00,4.598955067,21
421,11:00:00,4.473881641,17
425,11:00:00,4.729852675,4
427,11:00:00,4.194404467,3
428,11:00:00,4.54386075,4
429,11:00:00,4.830918556,9
432,11:00:00,4.790279822,55
433,11:00:00,4.539778267,6
434,11:00:00,4.3829472,2
435,11:00:00,4.990234835,69
440,11:00:00,4.8534243,3
443,11:00:00,4.847037065,17
447,11:00:00,4.98957158,5
451,11:00:00,4.76390935,10
455,11:00:00,4.9980683,2
458,11:00:00,5.2606647,2
466,11:00:00,4.47026965,2
471,11:00:00,4.5606322,2
474,11:00:00,5.1048685,2
479,11:00:00,5.1112947,2
489,11:00:00,4.7809625,2
491,11:00:00,4.805821267,3
492,11:00:00,4.88385332,5
496,11:00:00,4.841229425,8
497,11:00:00,5.049915093,14
498,11:00:00,4.7880297,2
499,11:00:00,4.747323595,21
500,11:00:00,4.842754005,20
501,11:00:00,4.6953838,4
504,11:00:00,4.79620635,2
521,11:00:00,4.8940991,4
522,11:00:00,4.67307435,2
525,11:00:00,4.8986067,4
527,11:00:00,4.76097208,5
528,11:00:00,4.72179515,4
529,11:00:00,4.984697925,4
531,11:00:00,4.9156593,4
532,11:00:00,4.99234345,2
533,11:00:00,4.9996337,6
536,11:00:00,4.757530529,7
537,11:00:00,5.110373,2
542,11:00:00,4.468899056,9
545,11:00:00,4.65454168,5
546,11:00:00,5.006952367,9
559,11:00:00,4.674243229,34
560,11:00:00,4.927318343,7
564,11:00:00,4.64709496,10
567,11:00:00,4.759521577,13
569,11:00:00,4.7062174,5
577,11:00:00,4.551183573,33
579,11:00:00,4.9566755,5
580,11:00:00,5.1875443,2
585,11:00:00,4.9869265,4
587,11:00:00,4.734877811,9
589,11:00:00,4.742855879,24
592,11:00:00,5.491526767,3
593,11:00:00,5.030204987,46
594,11:00:00,5.06579945,4
595,11:00:00,4.880304283,6
599,11:00:00,4.94464275,4
600,11:00:00,4.876971526,38
603,11:00:00,5.400919406,17
605,11:00:00,4.706516792,13
606,11:00:00,4.98626561,10
607,11:00:00,4.71291305,4
608,11:00:00,5.173557471,34
609,11:00:00,4.960762864,11
610,11:00:00,4.637612905,39
611,11:00:00,4.69975162,5
612,11:00:00,4.530469233,21
613,11:00:00,4.858488425,4
615,11:00:00,4.621810405,22
616,11:00:00,4.904648513,8
621,11:00:00,4.849562538,8
622,11:00:00,4.918519575,8
624,11:00:00,4.804528513,15
625,11:00:00,4.771213486,14
626,11:00:00,4.690554128,57
627,11:00:00,5.055942071,77
630,11:00:00,4.587697378,68
633,11:00:00,4.1586556,2
634,11:00:00,4.75931595,2
635,11:00:00,4.52086585,2
639,11:00:00,4.691777669,29
640,11:00:00,4.57956978,5
641,11:00:00,4.49717432,5
644,11:00:00,4.503110567,3
646,11:00:00,4.827209325,4
648,11:00:00,4.700223118,11
652,11:00:00,4.56774075,2
653,11:00:00,4.483926067,3
656,11:00:00,4.399030533,3
660,11:00:00,5.1379664,4
662,11:00:00,3.7298002,2
664,11:00:00,4.7266485,3
666,11:00:00,4.22726955,2
667,11:00:00,4.7997497,2
670,11:00:00,5.5224816,3
675,11:00:00,4.880718533,3
679,11:00:00,4.2655238,2
680,11:00:00,5.036897491,11
681,11:00:00,4.902093678,32
682,11:00:00,4.81184878,10
683,11:00:00,5.035912067,15
685,11:00:00,4.760383014,120
687,11:00:00,4.5628833,2
688,11:00:00,4.8700542,2
689,11:00:00,4.676299843,7
692,11:00:00,4.927313625,4
693,11:00:00,4.71973775,2
694,11:00:00,4.5823768,3
695,11:00:00,4.625063634,143
696,11:00:00,4.956728,3
697,11:00:00,4.805208592,12
699,11:00:00,4.7750838,7
700,11:00:00,4.236173677,26
701,11:00:00,4.859966813,8
707,11:00:00,4.80422135,6
708,11:00:00,4.743919827,11
709,11:00:00,4.65271624,35
711,11:00:00,4.705103533,9
712,11:00:00,4.7459823,3
713,11:00:00,4.662932475,8
715,11:00:00,4.93751565,2
717,11:00:00,4.73127315,2
720,11:00:00,4.59231822,10
721,11:00:00,4.6027186,2
726,11:00:00,4.69260455,4
729,11:00:00,4.767730183,6
730,11:00:00,4.830347734,62
736,11:00:00,4.71526124,10
740,11:00:00,5.384979757,7
742,11:00:00,5.06770835,2
744,11:00:00,4.67206375,2
747,11:00:00,5.1730454,2
748,11:00:00,5.497596367,3
750,11:00:00,4.9004965,5
753,11:00:00,5.492598267,3
757,11:00:00,4.969615378,9
758,11:00:00,4.834582233,6
759,11:00:00,4.7805424,5
760,11:00:00,5.66600225,2
761,11:00:00,4.943007133,12
762,11:00:00,4.803582633,6
764,11:00:00,4.463713186,7
765,11:00:00,4.578592775,12
767,11:00:00,4.751298489,18
769,11:00:00,4.665195572,39
771,11:00:00,4.861547871,7
772,11:00:00,5.5039347,3
775,11:00:00,4.832393267,3
780,11:00:00,4.584495167,3
782,11:00:00,4.73023118,5
784,11:00:00,5.33563728,5
786,11:00:00,5.073304343,7
788,11:00:00,4.7427854,3
795,11:00:00,5.39889455,2
796,11:00:00,4.83257315,4
797,11:00:00,4.72176555,2
808,11:00:00,4.92359522,5
811,11:00:00,5.17779185,2
812,11:00:00,4.4708019,5
813,11:00:00,4.42274494,5
814,11:00:00,4.7298584,4
816,11:00:00,4.5784545,3
819,11:00:00,4.99319265,2
820,11:00:00,5.119504017,6
827,11:00:00,4.6993283,2
828,11:00:00,5.12815475,4
829,11:00:00,4.8006013,2
830,11:00:00,4.771871925,4
831,11:00:00,4.7589375,2
835,11:00:00,4.27928685,2
836,11:00:00,4.87169477,10
838,11:00:00,5.8022272,2
839,11:00:00,4.67695542,5
841,11:00:00,4.7537396,6
845,11:00:00,4.729112617,6
850,11:00:00,4.839496283,12
856,11:00:00,4.846912477,13
858,11:00:00,4.500084667,3
863,11:00:00,4.3277782,2
864,11:00:00,4.626795723,13
865,11:00:00,4.5506592,2
872,11:00:00,4.4345963,6
879,11:00:00,4.632638925,4
887,11:00:00,4.57798965,2
891,11:00:00,4.584194033,3
892,11:00:00,4.5875875,2
911,11:00:00,4.321425473,11
912,11:00:00,5.492749733,3
913,11:00:00,4.626336538,26
914,11:00:00,4.71027265,2
915,11:00:00,4.696808239,18
919,11:00:00,5.005395378,9
920,11:00:00,5.295371867,3
921,11:00:00,4.994895333,3
922,11:00:00,5.0013965,5
923,11:00:00,5.070192,5
924,11:00:00,4.86717365,6
925,11:00:00,4.94975015,2
927,11:00:00,4.567065213,8
928,11:00:00,4.77820705,8
930,11:00:00,4.72210723,20
950,11:00:00,4.361514,2
954,11:00:00,5.07478875,4
959,11:00:00,5.15141655,2
961,11:00:00,5.054726,6
969,11:00:00,4.6461208,2
970,11:00:00,4.874016567,3
971,11:00:00,4.962556533,3
973,11:00:00,4.31197735,2
982,11:00:00,4.8934896,4
983,11:00:00,4.549249431,13
984,11:00:00,4.895337589,18
985,11:00:00,4.664348015,20
992,11:00:00,4.63607983,20
1000,11:00:00,4.396255486,7
1017,11:00:00,5.02829035,30
1018,11:00:00,4.786192011,9
1030,11:00:00,4.952434867,6
1033,11:00:00,4.968561235,23
1034,11:00:00,5.024348333,6
1035,11:00:00,5.008193526,47
1039,11:00:00,4.774158033,3
1053,11:00:00,4.7044837,2
1056,11:00:00,5.302344275,4
1059,11:00:00,5.0463713,2
1062,11:00:00,4.906359433,24
1071,11:00:00,5.017404633,9
1080,11:00:00,4.94135525,4
1081,11:00:00,4.6191257,2
1084,11:00:00,5.005832,2
1085,11:00:00,4.9279289,6
1087,11:00:00,4.2285719,2
1090,11:00:00,4.621390075,4
1091,11:00:00,4.5445789,4
1093,11:00:00,4.607002729,7
1098,11:00:00,4.466977943,7
1109,11:00:00,5.02125385,2
1117,11:00:00,4.876510525,8
1118,11:00:00,4.75206305,2
1122,11:00:00,4.725179506,16
1127,11:00:00,5.037374722,92
1138,11:00:00,4.965401143,7
1139,11:00:00,4.87226106,5
1143,11:00:00,4.651989433,6
1146,11:00:00,4.69160292,5
1154,11:00:00,5.095024575,12
1156,11:00:00,4.892178575,8
1159,11:00:00,4.960927625,4
1160,11:00:00,4.59690185,2
1164,11:00:00,4.668051433,3
1165,11:00:00,5.545421333,3
1166,11:00:00,4.614498733,6
1167,11:00:00,4.764632,2
1171,11:00:00,4.96698122,5
1172,11:00:00,4.52662125,2
1174,11:00:00,5.2140475,2
1178,11:00:00,5.02446035,2
1187,11:00:00,4.713812956,25
1189,11:00:00,4.63195585,4
1194,11:00:00,4.864867467,3
1195,11:00:00,4.779887033,3
1203,11:00:00,4.7467755,2
1204,11:00:00,4.8123317,5
1208,11:00:00,4.58334185,2
1210,11:00:00,4.55004485,2
1211,11:00:00,4.840168433,3
1219,11:00:00,5.00472765,4
1226,11:00:00,4.760680576,25
1233,11:00:00,4.764101033,3
1234,11:00:00,4.7133065,2
1235,11:00:00,4.32050994,10
1236,11:00:00,4.54478995,4
1244,11:00:00,4.41842924,5
1245,11:00:00,4.60167865,8
1246,11:00:00,4.5502152,13
1248,11:00:00,4.676418637,60
1249,11:00:00,4.722934333,6
1265,11:00:00,4.854174533,3
1266,11:00:00,4.901190433,3
1267,11:00:00,5.0013439,3
1270,11:00:00,4.854525,2
1273,11:00:00,5.066747153,17
1286,11:00:00,4.38563505,4
1287,11:00:00,5.5038315,2
1290,11:00:00,4.7081256,6
1291,11:00:00,4.748939586,7
1293,11:00:00,4.350797633,3
1295,11:00:00,4.680527283,6
1306,11:00:00,5.388379,3
1313,11:00:00,4.6220665,6
1314,11:00:00,4.74263098,5
1315,11:00:00,4.5079476,7
1317,11:00:00,4.540403257,7
1335,11:00:00,4.4157152,3
1342,11:00:00,4.6828005,2
1348,11:00:00,4.832207333,3
1361,11:00:00,4.8942069,7
1362,11:00:00,4.59543945,2
1365,11:00:00,4.67303875,2
1367,11:00:00,4.153374867,6
1368,11:00:00,4.324771,3
1369,11:00:00,4.550468,2
1375,11:00:00,4.556613267,3
1423,11:00:00,4.7065528,3
1424,11:00:00,4.876033687,15
1425,11:00:00,4.9836254,5
1427,11:00:00,4.84814875,4
1428,11:00:00,4.95855858,5
1429,11:00:00,4.799997867,9
1431,11:00:00,4.763533643,7
1432,11:00:00,4.88053685,2
1434,11:00:00,5.15064148,5
1447,11:00:00,4.90260165,2
1448,11:00:00,4.68130298,5
1459,11:00:00,4.757204825,4
1463,11:00:00,4.652813625,20
1464,11:00:00,4.831013288,8
1465,11:00:00,4.678437567,18
1466,11:00:00,4.61103695,4
1467,11:00:00,4.6488645,9
1468,11:00:00,4.762446733,6
1469,11:00:00,4.7654013,4
1471,11:00:00,4.6049875,2
1472,11:00:00,4.536584008,13
1499,11:00:00,4.94879842,5
1500,11:00:00,5.09567898,10
1506,11:00:00,4.343446,2
2,12:00:00,5.010115538,8
3,12:00:00,4.69304045,6
4,12:00:00,4.501727731,26
5,12:00:00,4.902414,2
6,12:00:00,4.7549933,2
7,12:00:00,4.95963285,2
9,12:00:00,4.541810511,9
10,12:00:00,4.735509513,8
12,12:00:00,4.857168363,168
13,12:00:00,4.633423133,6
14,12:00:00,4.72352505,2
18,12:00:00,4.789800167,73
19,12:00:00,4.930700833,3
20,12:00:00,4.85560296,20
21,12:00:00,4.6477078,2
25,12:00:00,4.6411925,9
26,12:00:00,4.759809033,39
27,12:00:00,4.859941086,76
28,12:00:00,4.602825109,86
29,12:00:00,4.48068925,6
32,12:00:00,4.894599377,71
34,12:00:00,4.980227095,44
35,12:00:00,4.68722864,35
37,12:00:00,4.878815686,7
38,12:00:00,4.683823158,12
39,12:00:00,4.57800065,4
40,12:00:00,4.664237667,9
42,12:00:00,4.668926407,14
43,12:00:00,4.5057174,12
44,12:00:00,4.5707018,4
47,12:00:00,5.013312655,22
49,12:00:00,4.762153404,24
51,12:00:00,4.627293227,11
52,12:00:00,4.729885567,3
53,12:00:00,4.86620538,5
54,12:00:00,4.798719375,12
56,12:00:00,4.8555161,2
57,12:00:00,4.798099962,95
58,12:00:00,4.890693825,4
59,12:00:00,4.80437629,29
60,12:00:00,5.11054338,15
65,12:00:00,5.15133645,2
66,12:00:00,4.59038902,10
67,12:00:00,4.816518025,4
70,12:00:00,4.927653,3
72,12:00:00,4.72595343,40
75,12:00:00,5.214199543,7
82,12:00:00,4.71738085,12
83,12:00:00,4.636993353,17
84,12:00:00,4.43635324,5
86,12:00:00,4.7864412,2
90,12:00:00,4.69210915,2
92,12:00:00,4.984277283,6
94,12:00:00,4.6673325,7
96,12:00:00,4.5129894,2
99,12:00:00,4.666896771,7
104,12:00:00,5.124866821,39
106,12:00:00,4.609418133,9
107,12:00:00,5.140888309,11
109,12:00:00,4.6058747,5
110,12:00:00,4.8988505,2
116,12:00:00,4.361169978,9
118,12:00:00,4.423568167,3
119,12:00:00,4.98045236,5
122,12:00:00,4.84859165,2
123,12:00:00,5.109407089,9
124,12:00:00,4.7051086,9
125,12:00:00,4.93442875,2
126,12:00:00,4.32094785,2
127,12:00:00,4.921656025,4
130,12:00:00,4.905299756,9
133,12:00:00,4.871848669,13
135,12:00:00,4.943711167,6
136,12:00:00,5.073633272,18
142,12:00:00,4.794215374,19
143,12:00:00,4.826139383,6
147,12:00:00,4.912028563,8
148,12:00:00,4.668394101,192
150,12:00:00,4.690508667,3
151,12:00:00,4.839836027,165
152,12:00:00,4.698910333,3
155,12:00:00,4.752082654,95
156,12:00:00,4.722420397,30
157,12:00:00,4.732904175,4
159,12:00:00,4.545390917,6
166,12:00:00,4.2456744,2
168,12:00:00,4.980934025,4
172,12:00:00,4.92188666,10
177,12:00:00,4.7146419,4
178,12:00:00,4.4729604,3
179,12:00:00,4.4590305,2
185,12:00:00,4.553366,2
186,12:00:00,4.617806322,77
187,12:00:00,4.7560265,2
188,12:00:00,4.378669886,43
189,12:00:00,5.066495575,16
191,12:00:00,4.830209673,15
192,12:00:00,4.51068172,5
194,12:00:00,5.2794332,3
197,12:00:00,4.970127267,3
200,12:00:00,4.57574088,5
205,12:00:00,4.61977325,2
207,12:00:00,4.611237056,9
210,12:00:00,4.766042173,11
214,12:00:00,4.760247717,6
216,12:00:00,5.3090405,4
217,12:00:00,4.8377085,2
218,12:00:00,4.6136136,2
222,12:00:00,4.397589883,6
224,12:00:00,4.8766043,2
227,12:00:00,4.56533765,2
228,12:00:00,4.948410494,16
232,12:00:00,4.8114238,8
233,12:00:00,4.951286167,6
234,12:00:00,4.790506327,11
240,12:00:00,5.0635995,4
248,12:00:00,4.506489431,13
252,12:00:00,4.688048,3
257,12:00:00,5.3933952,2
258,12:00:00,4.8219775,2
260,12:00:00,4.909762067,3
262,12:00:00,4.5204321,4
264,12:00:00,4.705874671,7
266,12:00:00,4.6298898,3
267,12:00:00,4.777521225,8
268,12:00:00,4.704127125,4
270,12:00:00,5.097413183,6
274,12:00:00,4.644589583,6
277,12:00:00,4.848849767,3
279,12:00:00,4.624966075,4
280,12:00:00,4.574128867,3
281,12:00:00,4.967065317,6
285,12:00:00,4.6047263,2
289,12:00:00,4.22230795,2
290,12:00:00,4.7706184,5
293,12:00:00,3.950235225,4
294,12:00:00,4.815872347,19
295,12:00:00,4.878715318,28
296,12:00:00,5.26195922,5
297,12:00:00,4.687893929,7
298,12:00:00,4.606788387,23
299,12:00:00,4.499420543,7
301,12:00:00,4.567793497,29
303,12:00:00,5.21503356,5
307,12:00:00,4.751692867,86
310,12:00:00,4.672690622,27
311,12:00:00,4.5861788,8
313,12:00:00,4.83031164,5
315,12:00:00,4.607794117,6
316,12:00:00,4.389330842,12
317,12:00:00,4.722526978,50
319,12:00:00,4.798046244,25
320,12:00:00,4.5945136,6
322,12:00:00,4.665947362,50
323,12:00:00,4.646399415,13
326,12:00:00,4.534629667,3
327,12:00:00,4.3897419,5
328,12:00:00,4.4387066,2
329,12:00:00,4.642137334,32
331,12:00:00,4.9890757,3
332,12:00:00,4.646565967,3
333,12:00:00,4.529164785,13
334,12:00:00,5.1034715,2
335,12:00:00,5.210913379,14
336,12:00:00,5.025055,2
340,12:00:00,4.5765071,2
341,12:00:00,4.501491545,22
343,12:00:00,4.82030395,2
344,12:00:00,4.559920838,8
346,12:00:00,4.84354775,4
349,12:00:00,5.09273195,2
353,12:00:00,5.159364975,4
354,12:00:00,5.165952785,13
357,12:00:00,4.955986163,8
360,12:00:00,4.89625292,5
361,12:00:00,5.334258067,3
363,12:00:00,4.99626228,5
367,12:00:00,4.942876835,23
368,12:00:00,4.940996982,28
369,12:00:00,4.862652374,27
370,12:00:00,4.5207443,4
375,12:00:00,4.834301026,35
377,12:00:00,5.05983144,10
378,12:00:00,5.212948948,23
380,12:00:00,4.56175933,20
382,12:00:00,4.5903346,5
387,12:00:00,4.5836828,2
392,12:00:00,4.99209653,33
394,12:00:00,4.53053714,10
398,12:00:00,4.681469567,3
400,12:00:00,4.5717001,2
405,12:00:00,5.0329052,13
406,12:00:00,4.73594715,2
408,12:00:00,5.270102867,3
410,12:00:00,4.718054356,16
411,12:00:00,4.794717125,4
418,12:00:00,4.54794455,2
420,12:00:00,4.648325269,13
421,12:00:00,4.73256828,5
425,12:00:00,5.34802225,2
429,12:00:00,4.426457445,11
432,12:00:00,4.828694745,40
433,12:00:00,4.9527769,2
435,12:00:00,4.868487092,105
436,12:00:00,4.9623502,3
438,12:00:00,4.3251229,2
439,12:00:00,5.15782047,10
440,12:00:00,4.4632184,6
442,12:00:00,5.022829108,25
443,12:00:00,4.908295763,19
444,12:00:00,4.697975675,12
446,12:00:00,4.4963705,3
448,12:00:00,5.00470135,2
456,12:00:00,4.889523538,13
459,12:00:00,4.722120814,7
470,12:00:00,4.632724,3
471,12:00:00,4.633092133,6
474,12:00:00,4.624193767,6
475,12:00:00,4.78967848,5
476,12:00:00,4.8354826,2
478,12:00:00,5.157803983,6
479,12:00:00,5.3304402,3
480,12:00:00,4.700246333,9
481,12:00:00,5.2557452,6
492,12:00:00,4.822772079,19
496,12:00:00,4.714376433,3
497,12:00:00,4.96794,3
499,12:00:00,4.793627943,7
500,12:00:00,4.59453284,10
510,12:00:00,4.58542196,5
511,12:00:00,4.738592,3
512,12:00:00,4.53961315,4
513,12:00:00,4.592408433,12
519,12:00:00,4.7211031,4
521,12:00:00,4.884361963,8
523,12:00:00,4.4665421,3
525,12:00:00,4.4638143,2
527,12:00:00,4.899754267,3
531,12:00:00,4.659756667,3
533,12:00:00,4.705911587,8
535,12:00:00,4.584597667,3
537,12:00:00,4.9658721,5
539,12:00:00,4.965508533,3
546,12:00:00,4.766831871,17
551,12:00:00,4.77686088,5
554,12:00:00,4.336267175,4
556,12:00:00,4.77242055,14
558,12:00:00,4.470780533,3
559,12:00:00,4.867379169,13
564,12:00:00,4.627174131,35
567,12:00:00,4.984107908,12
569,12:00:00,4.61928694,5
573,12:00:00,4.878054,2
577,12:00:00,4.630402975,8
579,12:00:00,4.920537,3
581,12:00:00,4.739917683,6
582,12:00:00,4.658553375,4
585,12:00:00,4.92288415,2
586,12:00:00,4.92200836,5
587,12:00:00,4.674177658,19
589,12:00:00,5.004310924,17
590,12:00:00,4.6789017,2
593,12:00:00,4.843435636,22
595,12:00:00,5.044063267,3
600,12:00:00,4.6986839,29
603,12:00:00,4.9725318,14
605,12:00:00,4.811272,3
607,12:00:00,4.48673275,2
608,12:00:00,4.659911314,7
609,12:00:00,4.586878433,3
610,12:00:00,4.676754275,12
615,12:00:00,4.928052267,6
620,12:00:00,4.6526246,5
621,12:00:00,5.093876188,8
624,12:00:00,4.77164365,8
625,12:00:00,4.76609774,5
626,12:00:00,4.792951417,127
627,12:00:00,5.24160086,25
629,12:00:00,4.68613505,2
630,12:00:00,4.548125505,111
631,12:00:00,4.779794577,13
633,12:00:00,4.62156985,2
634,12:00:00,4.7968292,2
635,12:00:00,5.06154296,5
637,12:00:00,5.302943175,4
638,12:00:00,4.5596047,4
639,12:00:00,4.763730685,80
641,12:00:00,4.869822011,9
642,12:00:00,4.83953245,4
644,12:00:00,4.6068805,3
647,12:00:00,4.3239321,4
648,12:00:00,4.787292444,9
649,12:00:00,4.52974115,8
655,12:00:00,4.741150875,4
658,12:00:00,4.980352367,9
660,12:00:00,5.35002425,2
662,12:00:00,4.784328,2
666,12:00:00,4.791474525,4
667,12:00:00,4.7503718,2
679,12:00:00,4.42574595,2
680,12:00:00,4.651419867,3
681,12:00:00,4.862289486,7
683,12:00:00,4.92682025,2
685,12:00:00,4.783541747,17
686,12:00:00,4.957828757,7
691,12:00:00,4.93677922,15
692,12:00:00,4.3885185,2
693,12:00:00,4.844301,5
695,12:00:00,4.567881517,63
696,12:00:00,5.090414833,3
697,12:00:00,4.668942,10
700,12:00:00,4.612530525,8
701,12:00:00,4.657723077,22
707,12:00:00,4.274997057,7
708,12:00:00,4.737721308,12
709,12:00:00,4.612120743,44
711,12:00:00,4.799793167,3
712,12:00:00,4.55642486,5
714,12:00:00,5.014692631,16
717,12:00:00,4.4521703,2
718,12:00:00,4.2707981,2
719,12:00:00,4.87403115,2
720,12:00:00,5.089290175,4
721,12:00:00,4.847955864,11
722,12:00:00,4.2761442,4
726,12:00:00,4.374775,2
727,12:00:00,4.0753883,2
730,12:00:00,4.657574622,50
734,12:00:00,4.873953125,16
736,12:00:00,4.74971554,5
738,12:00:00,4.516114046,26
740,12:00:00,5.049433957,7
745,12:00:00,4.470246867,3
